casjobsID,objid,tilenum,ra,dec,e_bv,glon,glat,fov_radius,flux_nuv,fluxerr_nuv,mag,magerr_nuv,s2n_nuv,flux_fuv,fluxerr_fuv,mag_fuv,magerr_fuv,s2n_fuv,bkgrnd_flux_nuv,bkgrnd_flux_fuv,eff_exptime_nuv,eff_exptime_fuv,artifact_nuv,artifact_fuv,poserr,number_mcat,flux_d3p0_nuv,flux_d4p5_nuv,flux_d7p5_nuv,flux_d12p0_nuv,flux_d18p0_nuv,flux_d25p5_nuv,flux_d34p5_nuv,fluxerr_d3p0_nuv,fluxerr_d4p5_nuv,fluxerr_d7p5_nuv,fluxerr_d12p0_nuv,fluxerr_d18p0_nuv,fluxerr_d25p5_nuv,fluxerr_d34p5_nuv,mag_d3p0_nuv,mag_d4p5_nuv,mag_d7p5_nuv,mag_d12p0_nuv,mag_d18p0_nuv,mag_d25p5_nuv,mag_d34p5_nuv,magerr_d3p0_nuv,magerr_d4p5_nuv,magerr_d7p5_nuv,magerr_d12p0_nuv,magerr_d18p0_nuv,magerr_d25p5_nuv,magerr_d34p5_nuv,flux20_radius_nuv,flux50_radius_nuv,flux80_radius_nuv,flux90_radius_nuv,flux95_radius_nuv,flux_max_nuv,x_image,y_image,xpeak_image,ypeak_image,semimajor,posang,semiminor,semimajorerr,semiminorerr,posangerr,fwhm_nuv,flags_nuv,class_star,flux_d3p0_fuv,flux_d4p5_fuv,flux_d7p5_fuv,flux_d12p0_fuv,flux_d18p0_fuv,flux_d25p5_fuv,flux_d34p5_fuv,fluxerr_d3p0_fuv,fluxerr_d4p5_fuv,fluxerr_d7p5_fuv,fluxerr_d12p0_fuv,fluxerr_d18p0_fuv,fluxerr_d25p5_fuv,fluxerr_d34p5_fuv,mag_d3p0_fuv,mag_d4p5_fuv,mag_d7p5_fuv,mag_d12p0_fuv,mag_d18p0_fuv,mag_d25p5_fuv,mag_d34p5_fuv,magerr_d3p0_fuv,magerr_d4p5_fuv,magerr_d7p5_fuv,magerr_d12p0_fuv,magerr_d18p0_fuv,magerr_d25p5_fuv,magerr_d34p5_fuv,flux20_radius_fuv,flux50_radius_fuv,flux80_radius_fuv,flux90_radius_fuv,flux95_radius_fuv,fwhm_fuv,flags_fuv,tile,exptime_fuv,exptime_nuv,name,bkgrnd_mag_nuv,bkgrnd_mag_fuv,hp_pixel,extended,flux_3ul_fuv,mag_3ul_fuv,flux_d6p0_3ul_fuv,mag_d6p0_3ul_fuv,manflag
-1009865583,6.37781E+18,50196,132.741054,11.75493767,0.029751733,215.7037201,31.80289459,0.567313969,13.21009254,3.18016839,21.09773445,0.261441201,4.153897762,-0.190706328,3.04166007,99,99,-0.062698103,0.059771933,0.023537697,140.5625,171.46875,19,0,1.734812379,3255,0.742567658,1.458151698,4.206712723,8.134157181,10.07119942,12.24651623,13.08405399,0.694050789,0.950404346,1.299466491,1.920927048,2.356958151,2.861293554,3.381663561,24.22315979,23.49049187,22.3401413,21.62421799,21.39229584,21.17996788,21.10814285,1.015044451,0.707840681,0.335468709,0.256464988,0.254156113,0.253734589,0.280684173,2.99612546,5.33947134,11.72068882,16.09263992,19.72257614,0.3679609,3191.936768,2315.75,3193,2315,22.5113945,96.79503632,10.39376545,3.742725134,1.670504689,83.099823,22.72387505,19,0.087195538,0.71295023,1.329493284,1.463444948,1.677487493,1.674921036,-0.220953628,2.076449156,1.163010716,1.337815404,1.49262917,1.880997062,2.308070421,2.82022047,3.748485327,24.26735687,23.59078979,23.48656464,23.33835602,23.34001923,99,23.1067009,1.771553755,1.092797875,1.107657194,1.217751384,1.496526957,99,1.960488558,-99,-99,-99,-99,-99,14.80156612,19,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085057.85+114517.7,26.95875549,27.97059441,598666453,1,13.10797977,21.10616493,6.251626015,21.91002274,0
-1009865727,6.37781E+18,50196,132.7423974,11.7853598,0.032167297,215.6718597,31.81683159,0.575790942,23.10115814,5.339066982,20.4909153,0.250992924,4.326815605,-4.099445343,5.263237953,99,99,-0.778882742,0.062459603,0.024387497,140.53125,165,19,0,1.847664595,3405,1.350717425,2.249055147,2.705051899,5.74368906,10.99955559,16.57523537,17.97741508,0.762607872,0.899758875,1.200271487,1.888917804,2.445754051,3.259733438,4.074241638,23.57358742,23.01999855,22.8195591,22.00202179,21.29656029,20.85134888,20.76318169,0.613149822,0.434466064,0.481874228,0.357151061,0.241472393,0.2135759,0.246121407,5.537112713,9.587317467,14.25171089,31.19781494,31.48469353,0.364792258,3188.641602,2388.760742,3188,2389,32.06674576,80.70982361,19.83799744,5.452741623,3.440945148,82.54250336,25.39657593,1,0.056292929,-0.173404872,-0.388527751,-1.079966187,-0.805628479,-0.461985618,-1.314749002,-3.634459257,0.0002939,0.00043993,0.00073344,1.653996944,2.242196798,3.021452904,3.884237051,99,99,99,99,99,99,99,99,99,99,99,99,99,99,23.56111526,58.90279388,94.24446106,106.0250168,111.9152985,25.39657593,1,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085058.17+114707.2,26.91100121,27.93208694,598666832,1,20.10536957,20.64172363,6.495016098,21.86855316,0
-1009865574,6.37781E+18,50196,132.7424925,11.75818869,0.032167297,215.700943,31.80553627,0.566938877,18.63936234,3.455963135,20.72392082,0.201357543,5.393391609,5.93475771,3.867898703,21.96649742,0.707785904,1.534362197,0.06018652,0.023680283,141.09375,173.34375,3,0,1.863871217,3223,0.416318119,1.19845891,4.348870277,8.593095779,10.08660793,16.34034538,15.72262573,0.567833602,0.988102555,1.419675946,1.844780922,2.449463606,3.232046127,3.996108294,24.85143661,23.70344162,22.30405807,21.56462479,21.39063644,20.86684608,20.90868568,1.481240511,0.895382702,0.354521513,0.233144388,0.263727665,0.214805856,0.276020944,3.531416893,8.162421227,11.26110077,14.01654243,34.35264969,0.474411607,3188.541504,2323.546387,3187,2323,21.48590851,142.4876862,9.585741043,3.542507887,1.50838685,37.91860962,24.10785484,3,0.947229803,-0.168356568,-0.157939792,-0.431847483,0.994913638,2.065598965,3.572829008,2.910085678,0.00029354,0.657491088,0.657491326,1.759550571,2.959118605,3.500001192,4.296200275,99,99,99,23.90554047,23.11238861,22.51747322,22.7402401,99,99,99,1.920640945,1.555772901,1.063863158,1.603276968,6.20467329,9.485395432,10.27526379,10.68958282,26.30381012,24.10785484,3,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085058.19+114529.4,26.95125198,27.96403694,598666455,1,12.46118546,21.16110611,6.193250656,21.92020798,0
-1013363911,3.05837E+18,21388,132.7425475,11.87297267,0.035370089,215.5782623,31.85361671,0.303360909,30.16782761,5.626786232,20.20113945,0.202556506,5.361466885,5.115952969,4.255953312,22.12768745,0.903441668,1.202069879,0.053567436,0.016976003,51.296875,60.5859375,0,0,0.615600467,2189,8.015084267,15.39806366,26.08422279,28.15152359,30.21120071,28.49458885,31.01993179,3.68934536,4.150856972,4.545938969,5.060279369,5.853782177,7.038579941,8.642520905,21.64022827,20.93133354,20.35905457,20.27624512,20.19957924,20.26309204,20.17089653,0.499886096,0.292753071,0.189267278,0.195210189,0.210425526,0.268257856,0.302572489,1.282294512,2.224725723,3.302496433,4.502672672,6.710321903,1.700345278,2649.652832,2016.041626,2650,2016,9.268404961,58.79502106,7.31462431,0.817432523,0.654650986,69.18760681,14.08344173,0,0.983448148,-0.119181037,-0.271975845,0.38223663,2.920546532,8.337883949,12.81836891,13.37191772,0.000295197,0.000445942,1.899690628,3.299106598,5.38065815,6.855713367,8.285366058,99,99,24.94417381,22.73634338,21.59736443,21.13042259,21.08452034,99,99,5.397347927,1.226766825,0.700824678,0.580830932,0.672895789,4.256198406,5.482070923,7.916599274,8.031720161,8.084515572,14.08344173,0,GI1_055004_M67_0002 ,74,74,GALEXASCJ085058.21+115222.7,27.07774734,28.32541656,688145537,1,19.02921486,20.70145226,16.45727158,20.85910988,0
-1009865742,6.37781E+18,50196,132.7456455,11.80540981,0.033929493,215.6520081,31.82811165,0.580037892,128.208786,5.735772133,18.63020515,0.048585191,22.35248947,0.208387837,2.60555172,25.60282326,13.57866764,0.079978392,0.062459603,0.024860874,141.125,166.5,19,0,0.479343802,3503,19.48546028,39.94962692,79.26418304,114.9264374,125.7720032,128.8887787,128.1560364,3.399807692,3.913228512,4.737633228,5.320868969,5.615096092,5.956481457,6.435192108,20.67572212,19.89621735,19.1523056,18.74894905,18.65103912,18.62446213,18.63065147,0.189484403,0.106378108,0.064910397,0.050279673,0.048484512,0.050188538,0.054532107,1.758736253,3.119663715,4.978133202,6.066447258,7.120883942,3.017968655,3180.919434,2436.868652,3181,2437,12.49587917,159.4167328,9.92966938,0.292052299,0.237928629,17.68153,7.450848103,0,0.980060995,-0.155254766,-0.131726161,-0.364866257,-0.678425312,-0.566243827,3.198437452,2.674371481,0.671018362,0.671018422,0.947000861,1.495728016,2.51874423,3.486330271,4.405584812,99,99,99,99,99,22.63765907,22.83195114,99,99,99,99,99,1.183751225,1.789005518,9.398698807,9.460346222,9.521994591,9.542544365,9.552819252,19.07696342,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085058.95+114819.4,26.91100121,27.91121292,598666860,1,10.96257496,21.3002224,6.452629566,21.87566376,0
-1010042793,3.05837E+18,21388,132.746214,11.81590036,0.033929493,215.6410675,31.83300781,0.298986524,185.6526947,12.02970982,18.22824478,0.070369385,15.43284798,-1.446075082,3.180086374,99,99,-0.454728216,0.05456816,0.019442698,50.78125,64.671875,2,0,0.482569575,1900,38.86904144,76.68786621,135.156662,172.6208801,179.396637,187.1738586,186.7946167,7.846076012,9.001113892,10.58210564,11.31010056,11.94090462,12.54937172,13.47872162,19.92598915,19.18818283,18.57290459,18.30726624,18.26546288,18.21938515,18.22158813,0.219219163,0.127467483,0.085028484,0.071154594,0.072285764,0.072812617,0.078363568,1.450819254,2.650687933,4.269509792,5.306394577,7.67334795,6.734990597,2641.191406,1879.056763,2641,1879,10.7105341,122.3190613,9.815905571,0.270457417,0.246734411,61.46587753,5.684343815,0,0.983615875,-0.134701714,-0.311415851,-0.864250243,-2.19905591,-3.678607464,-3.317704916,2.919714212,0.0002948,0.000448191,0.000746472,0.00119017,2.596320629,4.099244118,6.860973358,99,99,99,99,99,99,22.73665428,99,99,99,99,99,99,2.551968098,23.7095871,59.27396393,94.83834839,106.6931305,112.6205292,0,0,GI1_055004_M67_0002 ,74,74,GALEXASCJ085059.09+114857.2,27.05765152,28.17811203,598666945,1,19.83148575,20.65661621,15.51150608,20.92337036,0
-1009865588,6.37781E+18,50196,132.7471144,11.770535,0.032167297,215.6899872,31.81481552,0.566494048,138.1086884,5.961782932,18.54944611,0.046879716,23.16566849,7.723423004,3.561308146,21.68048096,0.5007599,2.168704033,0.061659019,0.024204988,139.84375,167.34375,19,0,0.485188693,3281,21.34651375,43.39310074,84.90036011,121.1252289,135.3663177,138.6894531,139.3722534,3.346138954,4.022641182,5.00271225,5.470933914,5.792961121,6.115545273,6.583334923,20.57668114,19.80644798,19.07772446,18.6919117,18.57122231,18.54489136,18.53955841,0.170234203,0.100674734,0.063992023,0.049051993,0.046475045,0.047887437,0.051297884,1.732657909,3.150750637,5.003260136,6.468905449,7.813868523,3.475771666,3177.625488,2353.158203,3178,2353,12.9066906,172.7619324,10.46085739,0.325503767,0.247255296,3.395156384,6.511899471,0,0.979195058,0.448678881,0.692479253,0.886660635,4.215979576,7.450613976,9.062634468,20.30381203,0.949890196,0.949890196,1.655843616,2.60426116,3.299048424,4.152731419,5.965327263,24.77016449,24.29898834,24.03061104,22.33775902,21.71952438,21.50686836,20.63106155,2.299151659,1.489691973,2.028110743,0.670835197,0.480868638,0.49763304,0.319070429,4.381523132,5.770665169,6.992718697,7.570940971,8.887266159,19.90325546,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085059.30+114613.9,26.92500687,27.94024277,598666485,1,11.12989998,21.28377533,6.407757282,21.88323975,0
-1009865749,6.37781E+18,50196,132.7483184,11.81080846,0.033929493,215.647522,31.83274841,0.579672575,8.774334908,2.119395971,21.54196358,0.262317806,4.140016556,5.832021236,2.808714628,21.98545647,0.523020089,2.076402187,0.062459603,0.025049085,140.4375,162.84375,19,0,1.57541132,3562,1.635216236,2.830263615,4.828830242,6.360220432,6.829777718,8.138087273,6.485570908,0.850101888,1.053166628,1.385970116,1.770699978,2.295928001,3.01530242,3.847155094,23.36606026,22.77043152,22.19039345,21.89131927,21.81398201,21.62369347,21.87012863,0.564580142,0.404110372,0.311703563,0.302344888,0.365074545,0.402381837,0.644200921,1.558862329,3.519724131,6.774257183,10.18991756,10.46922112,0.577990413,3174.615234,2449.814209,3175,2449,11.22571659,50.39309692,6.121273994,2.680213451,1.329303026,49.31874466,14.17996883,1,0.977751911,1.602063417,2.376414299,2.907046556,4.299263,7.14722681,4.317734241,2.879751205,1.531958342,1.531958342,1.806520104,2.460523367,3.124823809,3.726579905,4.500936508,23.38830566,22.96019936,22.74137497,22.31651878,21.76465988,22.31186485,22.75161743,1.038477421,0.700091243,0.674870789,0.621531725,0.474807739,0.937312424,1.697374701,1.205038548,3.804527283,7.24361372,7.624365807,7.823915482,10.70637798,1,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085059.59+114838.9,26.91100121,27.90302467,598666862,1,9.379412651,21.46956635,6.588908672,21.85297012,0
-1009865561,6.37781E+18,50196,132.7490162,11.73628016,0.029751733,215.7275085,31.80215263,0.554575682,16.22577286,2.822814703,20.87448502,0.188932553,5.748083115,-1.817585945,2.162403584,99,99,-0.840539634,0.057441674,0.023169832,140.59375,176.34375,17,0,1.002061844,3139,2.47136426,4.807100296,9.983254433,13.19097233,15.95879555,13.46751881,11.75563717,1.142226338,1.461416364,1.788431048,2.142831087,2.614537716,3.189764023,3.955428123,22.91765594,22.19529152,21.40181923,21.09930611,20.89249802,21.07678032,21.22438431,0.501932383,0.330157042,0.194549397,0.176417232,0.177919939,0.257217675,0.365407228,1.783768654,3.15245533,5.856933594,7.320130348,8.121904373,0.475960672,3173.310303,2270.934082,3174,2270,16.1407032,13.36045837,7.260099411,2.074458122,0.793252707,13.6244278,18.54202461,0,0.83012557,-0.042485233,0.075129487,0.350837231,0.108528242,-1.141661525,-1.031628132,5.82331562,0.652848303,0.652848363,1.128481269,1.595309973,2.160568953,3.054683924,4.839791775,99,26.71047974,25.03724098,26.31114769,99,99,21.98707962,99,9.436952591,3.493160009,15.9636488,99,99,0.902580917,12.56387138,31.40967751,50.25548553,56.53741837,59.67838669,18.54202461,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085059.76+114410.6,27.00193024,27.9876976,598666511,1,10.12315178,21.38671494,6.08538723,21.93928337,0
-1009865722,6.37781E+18,50196,132.7492741,11.78891993,0.032167297,215.6713715,31.82443428,0.570720851,44.14241791,6.567498207,19.78785896,0.161574811,6.721344471,4.306322575,6.909312725,22.31473732,1.742441058,0.623263538,0.062459603,0.024712589,141.09375,171.09375,19,0,1.756821632,3389,-0.111440822,0.233280733,1.173198104,5.065417767,16.51461411,25.53244209,33.14373398,0.455660641,0.614161015,1.094511271,1.710898399,2.665078163,3.500414848,4.401909828,99,25.4803009,23.72657013,22.13846016,20.85532761,20.38226891,20.09899521,99,2.859125376,1.013161659,0.366807997,0.175255373,0.148887068,0.144234642,7.231517315,11.68772411,18.31319427,19.53704262,26.72727203,0.363464534,3172.468018,2397.274658,3172,2392,30.90055275,150.91185,28.19995499,3.524113655,3.111025333,41.94714737,36.61336136,3,0.012614734,-0.180107057,-0.290608615,0.021731153,0.75123769,-0.62339741,4.068543434,7.442256927,0.000296907,0.659453511,0.932099104,1.763373256,2.489009857,3.755406141,4.808006287,99,99,28.05729675,24.21056175,99,22.37640762,21.72074318,99,99,46.58103561,2.549157858,99,1.002415538,0.701600969,10.47398186,11.31025028,12.40245056,12.67126656,12.78249836,36.30239868,3,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085059.82+114720.1,26.91100121,27.91770935,598666835,1,22.60749245,20.51437378,6.291414738,21.90313339,0
-1013363790,3.05837E+18,21388,132.7494132,11.85355408,0.035285246,215.6023407,31.85160255,0.295168728,17.87586594,4.681968689,20.76933098,0.284440398,3.818023205,1.628032088,3.208646297,23.3708477,2.140369415,0.507389069,0.054067798,0.017771618,51.140625,63.703125,0,0,0.806562185,2097,4.187420368,8.56987381,15.51531124,16.71717834,19.98737526,18.64516258,15.30959702,2.734961033,3.377697468,3.731815815,4.48170805,5.309903145,6.39515543,7.902768612,22.34513283,21.5675621,20.92309761,20.84209061,20.64810944,20.72358322,20.93758965,0.709307253,0.428031892,0.261209846,0.291145742,0.288509846,0.372490108,0.560589969,1.388521194,2.317797661,3.244176865,4.237150192,6.133290291,1.410641789,2633.577637,1969.418701,2633,1969,9.221693993,49.64408493,6.837448597,1.233662605,0.90163976,46.71506119,12.60325909,0,0.983128607,-0.123120368,0.593673468,1.5122118,1.363346815,3.423775196,3.896542311,3.015007019,1.855863452,1.855863452,2.619007349,2.619007587,4.135574818,5.227370262,7.169140816,99,24.46613503,23.45097351,23.56348801,22.56374168,22.42330551,22.70178413,99,3.394909859,1.880849004,2.086220741,1.311778307,1.456913233,2.582311392,1.983550072,2.503011465,3.471780539,3.643711567,3.739243507,13.57934856,0,GI1_055004_M67_0002 ,74,74,GALEXASCJ085059.85+115112.7,27.06765175,28.27568817,688145435,1,18.15703583,20.75239182,15.6953001,20.91057968,0
-1013363923,3.05837E+18,21388,132.7508831,11.9089058,0.034524839,215.5438385,31.87603951,0.301365048,70.83098602,7.840230942,19.27444077,0.120208547,9.034298897,1.215443373,3.34676671,23.68816757,2.990339518,0.363169461,0.053045627,0.016117649,50.8828125,59.1015625,0,0,0.519456625,2319,14.1328373,30.60187912,57.62130356,71.4805069,71.13628387,68.03919983,66.98584747,5.139164925,5.720961094,6.92724514,7.440320015,7.89963913,8.692317009,9.984945297,21.02442551,20.18562889,19.49854088,19.26453018,19.26977158,19.31809998,19.33504105,0.394905359,0.203025565,0.130559146,0.11304044,0.120599613,0.138741419,0.161879733,1.509767532,2.464922428,3.70019722,4.412815571,4.933437347,3.193142891,2629.981445,2102.260742,2630,2102,9.383338928,103.1113434,8.86473465,0.418466836,0.379369795,45.31833267,6.303221703,0,0.983534276,-0.113124602,-0.256722093,-0.715068281,-1.823195934,-0.683475614,2.294985533,11.41151047,0.000296378,0.000446417,0.000744919,0.001189208,3.855945826,5.785225868,7.474829674,99,99,99,99,99,22.9980545,21.25664711,99,99,99,99,99,2.737601757,0.711357713,9.292836189,9.399280548,9.506970406,9.542865753,9.57101059,0,0,GI1_055004_M67_0002 ,74,74,GALEXASCJ085100.21+115432.0,27.08837509,28.38175011,688145245,1,19.86766052,20.65463829,16.83621788,20.83439255,0
-1013363918,3.05837E+18,21388,132.7533117,11.88651753,0.035370089,215.5689697,31.86884499,0.294714272,18.62888145,4.796275139,20.72453117,0.279606402,3.884031296,1.65539968,3.234508038,23.35274696,2.12195015,0.511793375,0.053524546,0.016782088,51.1015625,62.5625,0,0,0.809846699,2246,6.291687965,10.76498604,14.78340054,18.19782829,20.82841301,20.88644409,14.79169846,2.967298269,3.254760504,3.67454052,4.397959709,5.431512833,6.555594444,8.009437561,21.90307999,21.31996536,20.97556305,20.74995041,20.60335922,20.60033798,20.97495461,0.512181461,0.328348786,0.269934595,0.26245901,0.283200771,0.340861082,0.588049412,1.142463923,1.936107874,3.828748703,5.070771217,5.680419922,1.41364181,2624.335693,2048.521973,2624,2048,8.642828941,89.32510376,7.519728184,1.197511673,0.970612466,80.33158112,8.504069328,0,0.997032642,1.049032927,2.06989646,2.694028139,1.799792767,3.034851551,5.402001858,1.498585582,1.873362064,2.644430876,2.644431114,3.234508038,4.175848961,5.620361805,6.218889236,23.848032,23.11013412,22.8239994,23.26194763,22.69466019,22.06861877,23.46080017,1.939377904,1.387437463,1.06600678,1.951710939,1.494297743,1.129898429,4.506725311,0.956382632,1.364827037,1.722459912,1.798064947,1.835867405,13.78810692,0,GI1_055004_M67_0002 ,74,74,GALEXASCJ085100.79+115311.4,27.0786171,28.33789063,688145572,1,18.37363052,20.73951721,15.94647408,20.89334297,0
-1009865748,6.37781E+18,50196,132.7536465,11.81488812,0.033964317,215.6457214,31.83919144,0.576460719,32.42923355,3.429774046,20.12265778,0.114857309,9.455209732,-3.581502676,2.039705515,99,99,-1.755891919,0.062459603,0.025322845,139.5,163.53125,3,0,0.616741121,3560,3.786402464,9.174879074,18.64941216,28.19088364,32.18991089,31.64203644,29.60700989,1.545030117,1.919359565,2.430686951,2.871470928,3.25317359,3.757441759,4.471294403,22.45443153,21.49349785,20.72333527,20.27472687,20.13069916,20.14933777,20.22151184,0.443139017,0.22718823,0.141544729,0.110617928,0.109753229,0.128960788,0.164009333,1.884534001,3.369677067,5.146225929,6.513854027,7.186120987,0.905321956,3162.079346,2459.582031,3162,2459,12.99408722,14.57133484,9.267662048,0.899575412,0.646055102,20.1947403,15.98117161,0,0.545514762,-0.048434377,0.120705597,-0.173147395,-0.878555298,-3.293060303,-3.53444171,-3.267061949,0.677885532,0.677885652,1.176476836,1.176477194,1.799698353,2.804996014,3.851285458,99,26.19568634,99,99,99,99,99,99,6.099002838,99,99,99,99,99,21.88415527,54.710392,87.53662109,98.47869873,103.9497375,18.79678726,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085100.87+114853.5,26.91100121,27.89122391,598666951,1,11.05737591,21.29087448,6.570018291,21.85608864,0
-1010042801,3.05837E+18,21388,132.7547114,11.8362682,0.035285246,215.6233826,31.84908295,0.289707392,135.1977539,10.47209358,18.57257462,0.084118947,12.91028976,0.501473665,3.669974804,24.64938354,7.947761059,0.136642262,0.054553866,0.018749742,50.671875,65.140625,0,0,0.49859938,1997,25.23412704,56.22816849,102.1384201,127.6887131,134.6003265,138.2228241,137.8739471,7.01142168,8.000912666,9.143924713,9.876425743,10.37439346,11.16636276,12.15047264,20.39502907,19.52511406,18.8770256,18.63461685,18.57738304,18.54854965,18.55129242,0.301750243,0.154530942,0.097223982,0.083999574,0.083704039,0.087732747,0.095706359,1.548303604,2.517043114,4.062264442,5.139005661,6.15575552,5.850296497,2621.177002,1927.918579,2621,1928,10.58586693,73.6394577,9.835125923,0.330513626,0.313094556,12.63253498,6.179593563,0,0.983576834,-0.133314773,-0.298683167,-0.828549623,-2.114461422,-0.861033797,3.833119154,7.874591827,0.000298944,0.000447447,0.000745141,0.001189804,3.669974804,5.812748909,8.030171394,99,99,99,99,99,22.44112396,21.65943527,99,99,99,99,99,1.646869183,1.107456326,9.422783852,9.485506058,9.54822731,9.569134712,9.57958889,0,0,GI1_055004_M67_0002 ,74,74,GALEXASCJ085101.13+115010.5,27.05793571,28.21751785,598666987,1,19.5405407,20.67266273,15.38527107,20.93224144,0
-1009865723,6.37781E+18,50196,132.7557656,11.78825029,0.032167297,215.6752319,31.82992554,0.56454134,30.10035324,6.122934818,20.20356941,0.220911264,4.916000843,6.747730255,6.798230171,21.82711029,1.094127655,0.992571592,0.062459603,0.02494072,141.40625,169.34375,3,0,1.669737458,3390,-0.19998309,-0.144052058,1.182924986,7.78540802,14.14651108,17.98875618,20.47296524,0.517963946,0.622513831,1.24006629,2.00154829,2.568521976,3.224729538,3.998856783,99,99,23.71760559,21.67179489,21.02337646,20.76249695,20.62204742,99,99,1.138459444,0.279199421,0.19718042,0.194680288,0.212121606,5.534555912,10.20880985,20.23759842,22.23428154,23.03455925,0.468413621,3157.218994,2395.638672,3158,2399,32.88078308,177.4117126,25.33430099,4.543958187,3.396253109,1.003047585,28.0117569,3,0.113695458,-0.073201768,0.561982572,1.918048859,1.429071426,3.097649574,2.322395802,-0.120318338,0.936758697,1.479275823,1.622258544,1.751551986,2.967489719,3.316533089,3.92800045,99,24.52569771,23.19285583,23.51236916,22.67242432,22.98516464,99,99,2.858618021,0.918523371,1.331063867,1.040367484,1.550878882,99,2.851012945,9.148446083,23.1033287,23.26478195,23.34550858,28.0117569,3,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085101.38+114717.7,26.91100121,27.90773201,598666845,1,22.39489937,20.5246315,6.355799198,21.8920784,0
-1009865751,6.37781E+18,50196,132.7566852,11.8263409,0.033964317,215.6349487,31.84668541,0.578364432,288.4701233,8.391393661,17.74974632,0.03159098,34.37689972,-1.947109342,2.693608761,99,99,-0.72286272,0.062473893,0.025625123,139.25,155.6875,3,0,0.474898309,3592,38.65684891,77.9897995,161.4370575,236.8983002,273.7406006,284.1683044,286.1792297,4.759681225,5.723521233,6.887846947,7.687546253,8.138884544,8.42840004,8.815442085,19.93193245,19.16990471,18.37999153,17.96359444,17.80665016,17.76605988,17.75840378,0.133715346,0.079699449,0.046335101,0.0352416,0.032289069,0.032210637,0.033453058,1.895087242,3.409618378,5.662579536,7.468607426,9.059152603,6.504294395,3154.889648,2487.056885,3155,2487,14.8376112,172.2878723,10.39065266,0.218141422,0.142704949,10.08844471,7.827805519,0,0.984172344,-0.184515253,-0.403620362,-1.118589997,-1.582317591,-2.560537577,-4.789588451,-3.246007204,0.000297107,0.000439412,0.000731391,1.38853085,1.962679029,2.865637779,4.061749935,99,99,99,99,99,99,99,99,99,99,99,99,99,99,16.77707672,41.94269562,67.10830688,75.49684143,79.69111633,21.27186966,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085101.60+114934.8,26.91075134,27.87833977,598666980,1,12.43430424,21.16345024,6.87835741,21.80629349,0
-1009865750,6.37781E+18,50196,132.75719,11.80751158,0.033964317,215.6553192,31.83925438,0.570388973,6.958353519,1.910918832,21.79373169,0.298239797,3.64136529,2.24175334,2.131915092,23.02353477,1.032789707,1.051520944,0.062459603,0.025317142,140.03125,166.0625,19,0,0.986021101,3568,1.315632939,3.322899818,5.628369331,7.26480484,6.986171722,5.549837589,2.309306622,1.061974525,1.189052105,1.416820645,1.806019902,2.318605423,2.903892994,3.745239258,23.60216141,22.59620667,22.02404213,21.74693871,21.7894001,22.03929901,22.99129486,0.876615703,0.388609588,0.273377091,0.269978017,0.360427082,0.568237901,1.761277676,1.540247798,2.306136131,3.670197487,5.099191666,5.486522675,0.472916603,3153.786865,2441.861816,3154,2442,7.693635941,91.8635025,6.947895527,1.655699253,1.432689786,82.70082855,11.63282585,0,0.973852038,1.041157126,1.852160096,1.803397536,2.439242125,0.868564665,-1.32445848,-4.320632935,1.360582232,1.360582232,1.659852386,2.023449421,2.519352674,3.075661182,3.971497059,23.85621452,23.23080826,23.25977707,22.9318676,24.0529995,99,99,1.419182897,0.797767043,0.999557555,0.900880694,3.150043964,99,99,0.899504066,1.617140651,2.184719563,2.455442905,4.619366169,9.499958992,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085101.72+114827.0,26.91100121,27.89146805,598666875,1,8.688799858,21.55260468,6.478690624,21.87128639,0
